energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,acousticness,mode,key,duration_ms,time_signature,popularity,playlist_genre
0.515,120.1,0.567,-10.265,0.078,0.321,0.247,0.0,0.354,0.0,6.0,224000.0,1.0,1,arabic
0.463,108.003,0.97,-7.259,0.151,0.46,0.366,0.0,0.0957,1.0,10.0,142417.0,4.0,1,arabic
0.662,143.943,0.767,-4.856,0.123,0.259,0.0578,0.0,0.103,0.0,5.0,193333.0,4.0,1,arabic
0.622,130.001,0.847,-6.747,0.285,0.22,0.0903,0.0,0.119,0.0,1.0,125040.0,4.0,1,arabic
0.701,134.039,0.71,-5.415,0.178,0.564,0.0317,0.0,0.0105,1.0,11.0,219174.0,4.0,1,arabic
0.727,150.062,0.477,-4.053,0.108,0.227,0.286,0.0,0.000866,1.0,2.0,236524.0,4.0,1,arabic
0.48,143.029,0.846,-8.618,0.0989,0.419,0.359,0.0,0.269,0.0,8.0,169532.0,4.0,1,arabic
0.651,163.935,0.665,-5.515,0.0896,0.237,0.156,0.0,0.0414,1.0,1.0,175755.0,4.0,1,arabic
0.692,79.899,0.623,-5.122,0.153,0.566,0.0504,0.0,0.328,1.0,2.0,240051.0,4.0,1,arabic
0.572,141.996,0.823,-6.067,0.113,0.568,0.0865,0.0,0.0079,0.0,6.0,175954.0,4.0,1,arabic
0.613,149.972,0.65,-6.13,0.267,0.0804,0.128,0.0,0.00336,0.0,9.0,194621.0,4.0,1,arabic
0.529,161.989,0.671,-7.226,0.0856,0.203,0.307,0.000335,0.0769,1.0,0.0,165820.0,4.0,1,arabic
0.736,147.946,0.776,-4.612,0.159,0.233,0.247,0.0,0.0802,1.0,7.0,186945.0,4.0,1,arabic
0.801,104.986,0.778,-7.326,0.0912,0.914,0.106,0.000155,0.692,0.0,6.0,157714.0,4.0,1,arabic
0.819,110.14,0.726,-7.094,0.27,0.636,0.106,9.65e-05,0.477,1.0,8.0,141818.0,4.0,1,arabic
0.651,67.813,0.49,-6.259,0.108,0.567,0.138,7.59e-06,0.714,1.0,11.0,180594.0,5.0,1,arabic
0.653,150.097,0.547,-3.875,0.103,0.163,0.081,0.0,0.456,1.0,5.0,174853.0,4.0,1,arabic
0.552,144.941,0.64,-5.679,0.119,0.112,0.129,0.0,0.0215,1.0,2.0,228267.0,4.0,1,arabic
0.552,119.476,0.765,-7.524,0.193,0.492,0.309,0.0,0.175,0.0,1.0,194787.0,4.0,1,arabic
0.764,140.113,0.882,-5.241,0.119,0.886,0.204,0.0,0.359,1.0,11.0,140733.0,4.0,1,arabic
0.634,101.837,0.502,-3.367,0.188,0.645,0.144,0.0341,0.677,0.0,8.0,219628.0,3.0,1,arabic
0.64,112.984,0.869,-7.677,0.0747,0.535,0.0424,0.00119,0.011,0.0,5.0,172598.0,4.0,1,arabic
0.719,113.012,0.897,-7.164,0.0677,0.546,0.157,0.000531,0.116,0.0,6.0,157756.0,4.0,1,arabic
0.668,87.973,0.573,-4.356,0.109,0.145,0.0467,4.01e-05,0.189,0.0,7.0,199920.0,4.0,1,arabic
0.52,95.865,0.578,-8.399,0.124,0.425,0.151,3.38e-06,0.554,0.0,11.0,154579.0,4.0,1,arabic
0.841,147.989,0.754,-4.563,0.0903,0.838,0.0921,0.0,0.136,1.0,2.0,137684.0,4.0,1,arabic
0.683,145.379,0.501,-7.881,0.0685,0.623,0.211,9.25e-05,0.109,0.0,6.0,161379.0,5.0,1,arabic
0.648,93.2,0.737,-5.493,0.105,0.746,0.138,6.92e-06,0.252,1.0,1.0,259354.0,4.0,1,arabic
0.541,139.978,0.716,-7.909,0.115,0.387,0.149,0.0,0.0021,1.0,1.0,247055.0,4.0,1,arabic
0.874,118.079,0.774,-5.641,0.413,0.927,0.0488,0.34,0.142,0.0,5.0,174053.0,4.0,1,arabic
0.52,120.001,0.672,-7.747,0.115,0.37,0.0353,0.0,0.859,1.0,8.0,226600.0,4.0,1,pop
0.366,141.981,0.604,-7.519,0.133,0.13,0.0282,0.0,0.578,1.0,5.0,224695.0,4.0,1,pop
0.422,119.964,0.53,-6.262,0.107,0.349,0.0342,0.0,0.407,1.0,5.0,221360.0,4.0,1,pop
0.264,119.93,0.422,-7.064,0.132,0.331,0.0322,0.0,0.922,1.0,8.0,269560.0,4.0,1,pop
0.547,95.0,0.778,-7.273,0.132,0.442,0.0489,0.000306,0.344,1.0,2.0,242733.0,4.0,1,pop
0.706,122.013,0.663,-4.972,0.115,0.474,0.0383,0.0,0.0654,0.0,1.0,257840.0,4.0,1,pop
0.779,173.799,0.468,-4.839,0.101,0.26,0.0779,0.000373,0.112,1.0,9.0,217747.0,4.0,1,pop
0.661,173.372,0.429,-7.227,0.234,0.285,0.0281,0.000121,0.00239,1.0,11.0,266773.0,4.0,1,pop
0.454,159.982,0.689,-7.643,0.0707,0.912,0.0584,0.00259,0.0351,1.0,2.0,159246.0,4.0,1,pop
0.715,155.925,0.315,-8.072,0.0942,0.497,0.0362,7.97e-06,0.00125,0.0,11.0,289533.0,3.0,1,pop
0.5,117.896,0.664,-6.935,0.0966,0.801,0.0651,0.0,0.799,1.0,9.0,182347.0,4.0,1,pop
0.28,72.795,0.612,-8.648,0.088,0.387,0.0434,0.0,0.932,1.0,0.0,213827.0,4.0,1,pop
0.663,121.07,0.6,-5.802,0.119,0.286,0.0477,0.0,0.225,1.0,3.0,245493.0,4.0,1,pop
0.537,122.769,0.445,-8.532,0.0944,0.131,0.04,1.65e-05,0.695,0.0,4.0,244360.0,4.0,1,pop
0.635,103.019,0.617,-6.769,0.164,0.446,0.0317,1.44e-05,0.0498,0.0,11.0,247160.0,4.0,1,pop
0.296,115.284,0.351,-10.109,0.095,0.12,0.0333,0.0,0.934,0.0,4.0,200186.0,4.0,1,pop
0.697,138.992,0.74,-4.912,0.224,0.732,0.034,0.0,0.0268,1.0,8.0,163648.0,4.0,1,pop
0.652,95.977,0.825,-3.183,0.0931,0.931,0.0802,0.0,0.581,0.0,1.0,233713.0,4.0,1,pop
0.192,175.212,0.369,-12.151,0.0954,0.148,0.04,8.35e-06,0.555,0.0,4.0,228013.0,3.0,1,pop
0.841,109.021,0.635,-5.379,0.0622,0.424,0.0422,0.0,0.0134,1.0,5.0,220734.0,4.0,1,pop
0.557,85.043,0.358,-7.398,0.0902,0.494,0.059,0.0,0.695,1.0,10.0,211467.0,4.0,1,pop
0.607,81.001,0.684,-8.127,0.191,0.498,0.1,0.000307,0.0267,0.0,11.0,195373.0,4.0,1,pop
0.448,95.05,0.599,-6.312,0.106,0.168,0.0232,0.0,0.163,1.0,8.0,263400.0,3.0,1,pop
0.442,146.277,0.557,-7.224,0.11,0.213,0.0243,1.46e-05,0.731,1.0,5.0,309600.0,4.0,1,pop
0.552,75.881,0.346,-6.864,0.114,0.0789,0.0282,0.0,0.417,0.0,0.0,286480.0,4.0,1,pop
0.822,167.997,0.604,-4.833,0.147,0.288,0.0438,0.134,0.00672,1.0,0.0,187147.0,4.0,1,pop
0.543,68.534,0.359,-7.582,0.118,0.453,0.0919,1.58e-05,0.492,1.0,7.0,221307.0,4.0,1,pop
0.763,120.042,0.695,-3.497,0.0863,0.551,0.0396,0.00242,0.189,1.0,0.0,215280.0,4.0,1,pop
0.425,102.078,0.357,-7.301,0.322,0.27,0.0333,0.0,0.584,1.0,5.0,198040.0,3.0,1,pop
0.741,153.96,0.601,-5.569,0.415,0.441,0.0478,2.91e-05,0.185,1.0,2.0,153190.0,4.0,1,pop
0.713,120.032,0.742,-5.522,0.059,0.879,0.0303,0.0,0.0205,0.0,1.0,189960.0,4.0,1,pop
0.379,107.989,0.614,-10.48,0.0986,0.201,0.0476,0.000464,0.607,1.0,4.0,258987.0,4.0,1,pop
0.754,149.789,0.752,-6.684,0.0486,0.755,0.0615,0.0,0.0151,1.0,1.0,206880.0,4.0,1,pop
0.417,138.178,0.209,-8.74,0.113,0.124,0.0338,0.00196,0.164,1.0,3.0,295533.0,4.0,1,pop
0.603,97.994,0.712,-5.52,0.115,0.67,0.0262,0.0,0.186,1.0,8.0,265493.0,4.0,1,pop
0.574,111.881,0.459,-4.857,0.0885,0.183,0.0577,0.0,0.608,1.0,3.0,215107.0,4.0,1,pop
0.648,96.888,0.633,-6.645,0.161,0.49,0.062,2.62e-06,0.121,1.0,4.0,200690.0,4.0,1,pop
0.776,77.987,0.585,-5.898,0.3,0.427,0.0459,7.74e-06,0.0572,1.0,5.0,244507.0,4.0,1,pop
0.585,139.631,0.449,-6.761,0.0833,0.212,0.0268,8.75e-05,0.0509,1.0,5.0,278719.0,4.0,1,pop
0.327,91.05,0.775,-7.241,0.0821,0.595,0.0557,0.0,0.841,1.0,11.0,189486.0,4.0,1,pop
0.445,78.998,0.781,-6.061,0.184,0.591,0.0295,0.0,0.474,1.0,2.0,281560.0,4.0,1,pop
0.638,79.064,0.481,-5.862,0.154,0.497,0.0276,0.0,0.153,1.0,0.0,259933.0,4.0,1,pop
0.845,110.056,0.671,-4.93,0.329,0.775,0.048,0.0,0.0207,0.0,11.0,176579.0,4.0,1,pop
0.797,139.994,0.704,-5.927,0.0546,0.825,0.0475,0.000745,0.0826,1.0,0.0,148486.0,4.0,1,pop
0.628,103.998,0.674,-7.079,0.0944,0.552,0.03,0.0,0.00144,1.0,2.0,247907.0,4.0,1,pop
0.862,95.051,0.712,-4.612,0.093,0.809,0.0378,0.0,0.0525,0.0,5.0,206200.0,4.0,1,pop
0.473,119.992,0.765,-5.829,0.391,0.34,0.0514,0.0,0.287,1.0,10.0,237300.0,4.0,1,pop
0.465,89.087,0.449,-8.964,0.303,0.543,0.0791,1.02e-06,0.524,1.0,0.0,198371.0,3.0,1,pop
0.798,116.032,0.796,-6.312,0.0952,0.942,0.0317,4.19e-05,0.034,1.0,1.0,202735.0,4.0,1,pop
0.53,108.038,0.63,-7.259,0.177,0.417,0.0434,0.0,0.4,1.0,0.0,225053.0,3.0,1,pop
0.55,101.19,0.551,-5.339,0.202,0.342,0.0286,0.0,0.777,1.0,10.0,176440.0,3.0,1,pop
0.663,102.0,0.651,-5.569,0.0994,0.465,0.0281,0.0,0.228,0.0,0.0,259453.0,4.0,1,pop
0.401,111.825,0.677,-8.467,0.116,0.195,0.0308,0.0,0.712,1.0,9.0,232852.0,4.0,1,pop
0.699,114.481,0.85,-3.292,0.32,0.915,0.0776,0.0,0.152,1.0,0.0,114234.0,4.0,1,pop
0.764,169.928,0.591,-5.484,0.103,0.478,0.0483,0.0,0.0383,1.0,1.0,141806.0,4.0,1,pop
0.45,178.765,0.597,-6.658,0.382,0.537,0.0418,0.0,0.223,1.0,8.0,228482.0,3.0,1,pop
0.82,144.905,0.621,-4.865,0.104,0.452,0.0367,0.0,0.332,1.0,10.0,230192.0,4.0,1,pop
0.174,112.672,0.681,-8.745,0.0983,0.231,0.0315,3.35e-05,0.837,1.0,1.0,260285.0,4.0,1,pop
0.488,136.07,0.752,-7.05,0.0936,0.533,0.0705,9.2e-06,0.293,1.0,6.0,201661.0,4.0,1,pop
0.738,119.976,0.721,-4.77,0.118,0.637,0.0403,4.41e-06,0.00226,1.0,7.0,154983.0,4.0,1,pop
0.902,100.012,0.673,-2.392,0.0558,0.536,0.0346,0.000227,0.0591,1.0,2.0,194240.0,4.0,1,pop
0.788,120.076,0.748,-7.055,0.0863,0.884,0.0334,0.0,0.0591,1.0,1.0,235493.0,4.0,1,pop
0.657,107.01,0.753,-3.061,0.112,0.437,0.0449,0.0,0.171,1.0,7.0,184732.0,4.0,1,pop
0.342,102.819,0.516,-8.985,0.21,0.0993,0.0425,0.0,0.55,1.0,4.0,206459.0,4.0,1,pop
0.794,114.066,0.601,-5.844,0.418,0.244,0.0671,1.36e-06,0.00987,0.0,7.0,217099.0,4.0,1,pop
0.673,203.812,0.492,-5.431,0.137,0.488,0.0347,0.0,0.413,1.0,6.0,163855.0,4.0,1,pop
0.426,84.876,0.674,-9.504,0.132,0.337,0.122,0.0,0.12,1.0,7.0,190185.0,4.0,1,pop
0.656,104.036,0.638,-5.886,0.146,0.225,0.0357,0.0,0.188,1.0,5.0,262467.0,4.0,1,pop
0.825,94.931,0.56,-3.862,0.161,0.268,0.0379,0.0,0.323,1.0,11.0,237493.0,4.0,1,pop
0.792,119.054,0.627,-4.311,0.0845,0.415,0.031,3.97e-06,0.13,1.0,2.0,235767.0,4.0,1,pop
0.54,116.947,0.759,-6.039,0.0945,0.75,0.0287,0.0,0.037,0.0,9.0,190960.0,4.0,1,pop
0.683,159.878,0.515,-5.099,0.392,0.572,0.0371,2.64e-06,0.0749,1.0,5.0,220947.0,4.0,1,pop
0.444,150.96,0.703,-9.331,0.0973,0.712,0.0417,0.0,0.559,1.0,11.0,242947.0,4.0,1,pop
0.719,112.027,0.558,-5.113,0.115,0.371,0.0267,0.0,0.0367,1.0,2.0,208600.0,4.0,1,pop
0.495,129.062,0.864,-7.036,0.0992,0.72,0.037,0.000133,0.591,1.0,0.0,244973.0,4.0,1,pop
0.706,92.513,0.482,-5.762,0.105,0.144,0.0607,0.00106,0.135,1.0,9.0,224920.0,4.0,1,pop
0.495,103.375,0.694,-14.222,0.0644,0.799,0.0329,0.00351,0.0137,1.0,9.0,257187.0,4.0,1,pop
0.586,126.684,0.553,-6.319,0.0813,0.443,0.0362,0.0,0.697,1.0,11.0,196373.0,4.0,1,pop
0.903,74.988,0.52,-5.497,0.254,0.652,0.042,0.0,0.00517,1.0,2.0,219801.0,4.0,1,pop
0.331,72.023,0.459,-12.603,0.135,0.271,0.0421,0.00104,0.817,0.0,9.0,183624.0,3.0,1,pop
0.714,175.924,0.564,-4.987,0.155,0.33,0.129,0.0,0.0549,1.0,7.0,204013.0,4.0,1,pop
0.798,120.012,0.719,-4.582,0.134,0.591,0.0361,2.34e-06,0.0162,1.0,10.0,227741.0,4.0,1,pop
0.588,113.608,0.491,-6.177,0.0906,0.193,0.0506,2.01e-06,0.0281,1.0,1.0,269600.0,4.0,1,pop
0.71,89.929,0.5,-3.015,0.329,0.419,0.0339,0.00025,0.19,1.0,3.0,175200.0,4.0,1,pop
0.445,50.827,0.286,-8.087,0.114,0.278,0.0347,0.0,0.355,1.0,6.0,217352.0,4.0,1,pop
0.415,114.145,0.728,-6.852,0.0616,0.455,0.0639,0.0,0.401,1.0,8.0,176320.0,4.0,1,pop
0.632,147.873,0.494,-6.89,0.0869,0.0797,0.0342,0.0,0.682,1.0,5.0,274693.0,4.0,1,pop
0.473,75.801,0.464,-10.086,0.109,0.604,0.129,0.0,0.866,1.0,1.0,208687.0,4.0,1,pop
0.72,79.983,0.508,-5.908,0.0563,0.472,0.0628,0.0,0.272,0.0,11.0,261640.0,4.0,1,pop
0.638,184.086,0.378,-5.576,0.0849,0.735,0.075,7.66e-05,0.02,1.0,10.0,250627.0,4.0,1,pop
0.549,90.04,0.644,-5.415,0.134,0.167,0.0285,8.85e-06,0.0209,0.0,1.0,253813.0,4.0,1,pop
0.725,123.28,0.49,-3.304,0.0983,0.335,0.0392,2.68e-05,0.123,1.0,10.0,240440.0,4.0,1,pop
0.63,89.991,0.654,-4.644,0.111,0.43,0.0259,0.0,0.153,1.0,10.0,167693.0,4.0,1,pop
0.316,118.582,0.398,-7.031,0.295,0.174,0.0368,0.0,0.805,1.0,1.0,253342.0,4.0,1,pop
0.922,130.007,0.666,-4.645,0.0867,0.758,0.0352,0.0,0.000348,1.0,5.0,216160.0,4.0,1,pop
0.348,74.541,0.349,-6.142,0.12,0.0886,0.0316,0.0,0.726,1.0,3.0,246587.0,4.0,1,pop
0.787,117.089,0.399,-2.88,0.0685,0.572,0.0499,6.07e-05,0.0197,1.0,1.0,216120.0,5.0,1,pop
0.465,113.81,0.6,-4.951,0.149,0.0682,0.0314,1.48e-06,0.643,1.0,4.0,230880.0,4.0,1,pop
0.698,143.994,0.726,-4.165,0.309,0.867,0.0431,0.0,0.049,1.0,5.0,233478.0,4.0,1,pop
0.587,186.003,0.679,-7.015,0.137,0.486,0.276,6.35e-06,0.141,1.0,7.0,230453.0,4.0,1,pop
0.669,112.238,0.908,-2.827,0.237,0.662,0.0738,0.0,0.00286,1.0,7.0,290320.0,4.0,1,pop
0.652,95.977,0.825,-3.183,0.0931,0.931,0.0802,0.0,0.581,0.0,1.0,233713.0,4.0,1,pop
0.939,129.024,0.671,-3.206,0.298,0.53,0.161,0.0,0.191,1.0,8.0,252307.0,4.0,1,pop
0.902,84.412,0.573,-7.638,0.0928,0.876,0.054,0.00125,0.018,0.0,6.0,225280.0,4.0,1,pop
0.824,100.024,0.778,-5.892,0.405,0.758,0.0707,0.0,0.284,0.0,10.0,218093.0,4.0,1,pop
0.791,105.018,0.894,-4.699,0.0388,0.583,0.112,0.0,0.0183,1.0,2.0,250373.0,4.0,1,pop
0.866,128.038,0.578,-3.804,0.257,0.619,0.0619,0.0,0.00701,1.0,1.0,199080.0,4.0,1,pop
0.887,122.509,0.532,-3.757,0.294,0.794,0.0335,0.000206,0.0778,1.0,0.0,249293.0,4.0,1,pop
0.783,124.08,0.532,-5.697,0.161,0.643,0.0523,0.0012,0.0038,1.0,2.0,247427.0,4.0,1,pop
0.838,143.04,0.774,-3.914,0.242,0.924,0.114,0.025,0.0249,0.0,5.0,198800.0,4.0,1,pop
0.711,125.135,0.692,-7.498,0.12,0.875,0.0317,0.0,0.225,0.0,0.0,216933.0,4.0,1,pop
0.837,120.028,0.755,-2.718,0.289,0.714,0.142,0.0,0.0991,0.0,2.0,199693.0,4.0,1,pop
0.76,99.947,0.655,-3.669,0.299,0.409,0.045,0.0,0.0797,0.0,0.0,200787.0,4.0,1,pop
0.87,100.804,0.543,-6.514,0.792,0.754,0.0428,0.000939,0.358,1.0,9.0,230400.0,4.0,1,pop
0.823,128.035,0.646,-4.123,0.322,0.418,0.0394,0.0,0.213,0.0,2.0,227267.0,4.0,1,pop
0.807,114.742,0.729,-6.492,0.319,0.765,0.0936,0.75,0.181,1.0,6.0,179120.0,4.0,1,pop
0.963,129.992,0.581,-4.087,0.139,0.788,0.0981,0.0,0.0295,1.0,11.0,204160.0,4.0,1,pop
0.835,125.983,0.527,-5.298,0.249,0.654,0.0433,0.0,0.0166,1.0,6.0,176658.0,4.0,1,pop
0.861,119.963,0.663,-3.398,0.082,0.654,0.109,0.0,0.0338,0.0,7.0,220800.0,4.0,1,pop
0.699,92.96,0.759,-5.745,0.443,0.907,0.0307,0.000131,0.202,0.0,0.0,211067.0,4.0,1,pop
0.806,94.948,0.843,-5.946,0.0771,0.613,0.269,0.0,0.143,0.0,4.0,270507.0,4.0,1,pop
0.806,119.001,0.851,-4.618,0.121,0.774,0.0787,1.72e-06,0.119,1.0,4.0,237200.0,4.0,1,pop
0.802,124.022,0.721,-5.797,0.694,0.724,0.0583,0.0,0.0921,1.0,1.0,229360.0,4.0,1,pop
0.856,127.949,0.596,-3.556,0.141,0.743,0.0346,0.0178,0.0211,0.0,4.0,222533.0,4.0,1,pop
0.824,118.818,0.709,-8.824,0.0888,0.867,0.0453,0.000307,0.207,1.0,1.0,291293.0,4.0,1,pop
0.869,159.805,0.533,-5.093,0.136,0.425,0.173,0.00538,0.156,1.0,11.0,208373.0,4.0,1,pop
0.844,113.324,0.788,-3.131,0.0723,0.382,0.0334,0.000678,0.25,1.0,2.0,251240.0,4.0,1,pop
0.803,106.97,0.818,-4.282,0.153,0.632,0.0797,0.0,0.034,1.0,1.0,225983.0,4.0,1,pop
0.799,120.372,0.71,-4.897,0.349,0.725,0.0328,0.000602,0.22,1.0,6.0,238267.0,4.0,1,pop
0.834,139.13,0.509,-6.205,0.0732,0.774,0.0386,0.0,0.0183,1.0,2.0,216053.0,4.0,1,pop
0.795,89.99,0.646,-3.293,0.267,0.796,0.0976,0.0,0.0319,1.0,9.0,210960.0,4.0,1,pop
0.58,120.021,0.782,-6.548,0.108,0.66,0.0407,2.28e-06,0.0114,1.0,7.0,193400.0,4.0,1,pop
0.882,102.04,0.742,-2.862,0.206,0.463,0.117,0.0,0.0466,1.0,7.0,221176.0,4.0,1,pop
0.787,126.062,0.604,-3.674,0.127,0.301,0.103,0.15,0.0679,0.0,0.0,245040.0,4.0,1,pop
0.583,117.0,0.967,-5.562,0.0519,0.964,0.0789,0.0,0.0584,0.0,7.0,242733.0,4.0,1,pop
0.766,127.966,0.744,-6.375,0.509,0.61,0.0265,0.0,0.0873,1.0,0.0,289133.0,4.0,1,pop
0.567,125.02,0.845,-8.118,0.0811,0.793,0.0956,0.00142,0.59,0.0,5.0,205680.0,4.0,1,pop
0.669,122.669,0.834,-5.582,0.0535,0.547,0.0637,7.18e-05,0.0341,0.0,6.0,267080.0,4.0,1,pop
0.864,110.009,0.768,-6.149,0.162,0.891,0.0324,0.0,0.101,1.0,11.0,173027.0,4.0,1,pop
0.761,128.046,0.722,-4.46,0.315,0.624,0.0475,0.0,0.0119,0.0,11.0,201493.0,4.0,1,pop
0.834,95.053,0.751,-5.444,0.355,0.894,0.0437,1.77e-05,0.3,0.0,1.0,211160.0,4.0,1,pop
0.501,144.438,0.5,-8.284,0.26,0.623,0.0376,0.0,0.462,0.0,0.0,153800.0,4.0,1,pop
0.739,118.99,0.822,-4.541,0.181,0.745,0.0311,4.28e-05,0.0264,0.0,1.0,241933.0,4.0,1,pop
0.857,128.024,0.414,-4.078,0.343,0.348,0.0808,0.00574,0.0287,0.0,0.0,212960.0,4.0,1,pop
0.574,125.18,0.613,-7.961,0.38,0.755,0.467,3.13e-05,0.0253,1.0,11.0,209107.0,5.0,1,pop
0.491,119.528,0.749,-9.655,0.159,0.536,0.0403,0.00899,0.02,1.0,10.0,292613.0,4.0,1,pop
0.84,129.042,0.612,-3.145,0.116,0.438,0.0509,0.0,0.112,0.0,11.0,212862.0,4.0,1,pop
0.815,123.063,0.636,-5.098,0.163,0.636,0.0581,0.0,0.0185,0.0,5.0,219043.0,4.0,1,pop
0.714,100.972,0.892,-6.055,0.0521,0.817,0.141,0.000234,0.201,0.0,4.0,267267.0,4.0,1,pop
0.814,124.921,0.707,-4.509,0.168,0.717,0.0577,0.0,0.0861,0.0,11.0,238627.0,4.0,1,pop
0.917,132.975,0.652,-6.72,0.0509,0.459,0.0548,0.0,0.0082,1.0,6.0,239027.0,4.0,1,pop
0.844,131.459,0.729,-8.824,0.0604,0.777,0.0344,2.87e-06,0.149,1.0,5.0,275440.0,4.0,1,pop
0.563,126.007,0.766,-7.516,0.115,0.964,0.0339,0.683,0.0263,0.0,9.0,230640.0,4.0,1,pop
0.6,125.04,0.951,-4.675,0.0712,0.822,0.0685,0.0,0.106,0.0,0.0,218573.0,4.0,1,pop
0.726,121.981,0.503,-5.456,0.0895,0.529,0.167,7.98e-05,0.0159,1.0,1.0,255632.0,4.0,1,pop
0.736,127.999,0.579,-3.863,0.198,0.613,0.0527,0.0,0.31,0.0,6.0,230613.0,4.0,1,pop
0.777,130.003,0.73,-5.194,0.0691,0.575,0.0496,0.000486,0.105,0.0,3.0,284867.0,4.0,1,pop
0.783,105.39,0.554,-5.852,0.631,0.813,0.0457,1.54e-06,0.416,1.0,6.0,162467.0,4.0,1,pop
0.551,92.887,0.911,-3.75,0.0863,0.969,0.045,4.35e-05,0.133,0.0,8.0,265867.0,4.0,1,pop
0.8,160.078,0.647,-5.384,0.334,0.942,0.165,0.0,0.0647,1.0,7.0,219200.0,4.0,1,pop
0.64,99.017,0.779,-8.415,0.101,0.499,0.159,0.000766,0.000155,1.0,7.0,246960.0,4.0,1,pop
0.808,126.041,0.72,-5.627,0.0634,0.869,0.0379,0.0293,0.00793,1.0,6.0,307154.0,4.0,1,pop
0.625,93.764,0.798,-9.689,0.103,0.858,0.0548,7.98e-05,0.00547,1.0,11.0,211213.0,4.0,1,pop
0.86,127.075,0.608,-5.324,0.262,0.437,0.0554,0.0,0.0991,0.0,5.0,232947.0,4.0,1,pop
0.811,116.047,0.794,-8.966,0.101,0.862,0.038,1.07e-06,0.0426,0.0,6.0,248413.0,4.0,1,pop
0.889,126.04,0.584,-5.941,0.309,0.464,0.0343,0.828,0.0462,0.0,1.0,199907.0,4.0,1,pop
0.654,117.046,0.92,-3.051,0.036,0.847,0.0401,0.0153,0.0236,0.0,11.0,293827.0,4.0,1,pop
0.758,135.956,0.673,-3.632,0.341,0.542,0.158,0.0,0.039,1.0,7.0,229507.0,4.0,1,pop
0.716,94.379,0.535,-5.025,0.659,0.901,0.0431,0.0,0.326,1.0,4.0,175173.0,4.0,1,pop
0.77,99.165,0.646,-6.596,0.0715,0.681,0.226,0.0,0.00249,0.0,2.0,236133.0,4.0,1,pop
0.927,123.962,0.631,-2.787,0.148,0.465,0.0332,0.119,0.199,0.0,9.0,222160.0,4.0,1,pop
0.922,146.078,0.641,-4.457,0.0862,0.847,0.0786,0.0,0.0291,1.0,2.0,258343.0,4.0,1,pop
0.716,125.006,0.747,-2.457,0.251,0.751,0.0751,0.0,0.135,0.0,11.0,210627.0,4.0,1,pop
0.646,88.634,0.867,-4.674,0.279,0.67,0.288,0.0,0.303,0.0,1.0,304600.0,4.0,1,pop
0.87,109.901,0.597,-11.97,0.0678,0.944,0.0371,0.166,0.0119,1.0,10.0,238733.0,4.0,1,pop
0.869,127.966,0.616,-3.911,0.064,0.473,0.0327,0.0,0.0283,1.0,0.0,234560.0,4.0,1,pop
0.855,120.05,0.67,-3.035,0.335,0.648,0.0499,0.0,0.0124,0.0,0.0,227280.0,4.0,1,pop
0.748,137.547,0.749,-7.011,0.469,0.827,0.0323,0.000443,0.295,1.0,2.0,213267.0,4.0,1,pop
0.738,117.656,0.731,-8.125,0.214,0.958,0.0377,0.0,0.184,0.0,9.0,236920.0,4.0,1,pop
0.83,113.03,0.666,-5.715,0.191,0.702,0.0751,0.0,0.0123,1.0,0.0,236002.0,4.0,1,pop
0.756,131.715,0.802,-10.791,0.0521,0.963,0.0349,0.00765,0.0843,0.0,2.0,288293.0,4.0,1,pop
0.915,126.094,0.544,-3.405,0.115,0.51,0.0841,0.000914,0.129,1.0,8.0,184280.0,4.0,1,pop
0.86,93.989,0.737,-2.652,0.0574,0.656,0.0593,1.94e-06,0.11,0.0,8.0,193227.0,4.0,1,pop
0.851,126.885,0.722,-3.873,0.108,0.452,0.0639,0.0,0.0319,0.0,7.0,197936.0,4.0,1,pop
0.809,98.007,0.723,-3.081,0.565,0.274,0.0625,0.00123,0.00346,0.0,7.0,176561.0,4.0,1,pop
0.89,128.011,0.706,-4.444,0.306,0.684,0.0688,0.00286,0.0588,0.0,1.0,248133.0,4.0,1,pop
0.593,119.958,0.79,-9.204,0.065,0.72,0.0776,0.00202,0.0983,0.0,1.0,206067.0,4.0,1,pop
0.766,127.975,0.735,-4.485,0.108,0.6,0.0383,0.00141,0.025,1.0,1.0,215227.0,4.0,1,pop
0.835,129.981,0.572,-6.219,0.0702,0.795,0.0317,0.000377,0.171,1.0,0.0,241600.0,4.0,1,pop
0.872,126.05,0.56,-4.269,0.371,0.682,0.14,6.98e-06,0.0239,1.0,3.0,205933.0,4.0,1,pop
0.751,91.031,0.706,-6.323,0.168,0.195,0.0708,0.0,0.173,1.0,9.0,182307.0,4.0,1,pop
0.702,129.948,0.686,-5.325,0.204,0.29,0.0455,4.46e-05,0.00637,0.0,7.0,214840.0,4.0,1,pop
0.861,128.99,0.704,-4.221,0.0992,0.636,0.0493,0.0615,0.587,0.0,2.0,213394.0,4.0,1,pop
0.655,122.49,0.572,-7.027,0.0901,0.392,0.0344,3.41e-06,0.00579,0.0,7.0,237053.0,4.0,1,pop
0.7,101.875,0.85,-6.49,0.244,0.724,0.0478,1.66e-06,0.0607,1.0,7.0,291782.0,4.0,1,pop
0.807,174.06,0.622,-6.752,0.306,0.892,0.408,0.0,0.103,0.0,5.0,220293.0,4.0,1,pop
